Id,Group,Click,Basket,Purchase,Timestamp
5066,Experience,1,1,1,2024-07-11 12:16:10
5067,Experience,0,0,0,2024-07-06 11:11:07
5068,Experience,1,1,0,2024-07-09 00:50:29
5069,Experience,1,1,1,2024-07-10 19:57:02
5070,Experience,1,0,0,2024-07-01 11:39:00
5071,Experience,0,0,0,2024-07-01 23:29:18
5072,Experience,1,1,1,2024-07-03 03:43:10
5073,Experience,1,0,0,2024-07-13 04:12:30
5074,Experience,1,1,1,2024-07-02 00:21:09
5075,Experience,1,0,0,2024-07-10 12:40:51
5076,Experience,1,1,0,2024-07-05 11:26:07
5077,Experience,0,0,0,2024-07-13 15:02:07
5078,Experience,1,1,0,2024-07-13 14:23:30
5079,Experience,1,1,0,2024-07-13 21:29:43
5080,Experience,1,0,0,2024-07-06 23:30:05
5081,Experience,1,1,0,2024-07-07 15:04:33
5082,Experience,0,0,0,2024-07-12 23:30:02
5083,Experience,1,1,1,2024-07-13 08:06:31
5084,Experience,0,0,0,2024-07-02 14:40:43
5085,Experience,1,1,0,2024-07-11 16:18:28
5086,Experience,1,1,0,2024-07-09 04:17:34
5087,Experience,0,0,0,2024-07-14 13:32:23
5088,Experience,0,0,0,2024-07-12 06:59:33
5089,Experience,1,1,1,2024-07-11 11:54:35
5090,Experience,1,1,0,2024-07-09 18:06:36
5091,Experience,1,0,0,2024-07-09 08:45:09
5092,Experience,0,0,0,2024-07-12 11:29:58
5093,Experience,1,0,0,2024-07-06 20:30:14
5094,Experience,0,0,0,2024-07-12 16:41:28
5095,Experience,1,0,0,2024-07-09 06:42:04
5096,Experience,1,0,0,2024-07-08 00:10:03
5097,Experience,1,1,0,2024-07-04 02:57:21
5098,Experience,0,0,0,2024-07-05 19:21:02
5099,Experience,1,1,0,2024-07-06 21:29:43
5100,Experience,1,0,0,2024-07-03 05:29:51
5101,Experience,0,0,0,2024-07-03 11:59:25
5102,Experience,0,0,0,2024-07-11 11:03:33
5103,Experience,0,0,0,2024-07-01 04:45:37
5104,Experience,0,0,0,2024-07-07 13:33:35
5105,Experience,1,1,1,2024-07-14 22:14:19
5106,Experience,1,1,0,2024-07-04 06:11:01
5107,Experience,1,0,0,2024-07-10 16:47:04
5108,Experience,1,0,0,2024-07-06 22:56:01
5109,Experience,1,1,0,2024-07-04 00:05:48
5110,Experience,0,0,0,2024-07-12 08:30:16
5111,Experience,1,0,0,2024-07-14 17:28:26
5112,Experience,1,1,0,2024-07-14 15:14:27
5113,Experience,1,1,1,2024-07-06 17:24:12
5114,Experience,0,0,0,2024-07-07 07:33:42
5115,Experience,1,0,0,2024-07-11 08:43:41
5116,Experience,1,0,0,2024-07-03 20:13:54
5117,Experience,1,1,1,2024-07-14 16:06:35
5118,Experience,1,1,1,2024-07-01 09:34:01
5119,Experience,1,1,0,2024-07-07 06:17:15
5120,Experience,0,0,0,2024-07-14 02:22:23
5121,Experience,1,1,0,2024-07-09 10:12:16
5122,Experience,1,0,0,2024-07-10 11:45:00
5123,Experience,1,0,0,2024-07-10 11:17:37
5124,Experience,1,1,1,2024-07-09 08:30:08
5125,Experience,1,1,0,2024-07-05 01:42:03
5126,Experience,1,0,0,2024-07-07 01:23:16
5127,Experience,1,1,1,2024-07-10 13:48:23
5128,Experience,0,0,0,2024-07-02 23:59:13
5129,Experience,1,1,1,2024-07-03 08:28:07
5130,Experience,1,0,0,2024-07-09 01:11:25
5131,Experience,0,0,0,2024-07-08 15:15:31
5132,Experience,1,1,0,2024-07-03 05:35:31
5133,Experience,0,0,0,2024-07-11 18:01:44
5134,Experience,1,0,0,2024-07-07 17:56:38
5135,Experience,0,0,0,2024-07-12 19:45:50
5136,Experience,1,1,1,2024-07-06 01:58:15
5137,Experience,0,0,0,2024-07-07 12:27:03
5138,Experience,0,0,0,2024-07-12 23:19:12
5139,Experience,0,0,0,2024-07-08 10:20:18
5140,Experience,1,0,0,2024-07-02 06:55:14
5141,Experience,0,0,0,2024-07-11 02:18:16
5142,Experience,0,0,0,2024-07-08 09:35:33
5143,Experience,1,1,1,2024-07-13 15:30:44
5144,Experience,1,1,0,2024-07-09 19:45:28
5145,Experience,0,0,0,2024-07-07 11:45:43
5146,Experience,1,1,0,2024-07-14 12:10:21
5147,Experience,0,0,0,2024-07-05 02:20:43
5148,Experience,1,1,0,2024-07-13 19:34:32
5149,Experience,1,1,1,2024-07-05 05:58:25
5150,Experience,1,1,1,2024-07-12 11:35:49
5151,Experience,1,1,0,2024-07-01 05:38:45
5152,Experience,0,0,0,2024-07-04 19:52:02
5153,Experience,1,1,0,2024-07-01 10:20:05
5154,Experience,0,0,0,2024-07-02 07:35:09
5155,Experience,0,0,0,2024-07-04 01:03:47
5156,Experience,0,0,0,2024-07-14 20:51:19
5157,Experience,1,1,0,2024-07-13 14:47:39
5158,Experience,1,1,0,2024-07-06 01:16:50
5159,Experience,1,1,0,2024-07-01 21:36:37
5160,Experience,1,1,0,2024-07-12 01:45:54
5161,Experience,0,0,0,2024-07-07 18:51:53
5162,Experience,0,0,0,2024-07-13 18:00:02
5163,Experience,1,1,1,2024-07-09 19:38:21
5164,Experience,1,0,0,2024-07-01 07:00:58
5165,Experience,0,0,0,2024-07-02 09:28:41
5166,Experience,1,1,0,2024-07-03 13:33:24
5167,Experience,0,0,0,2024-07-05 00:42:11
5168,Experience,0,0,0,2024-07-13 14:04:18
5169,Experience,1,1,0,2024-07-05 15:11:28
5170,Experience,0,0,0,2024-07-14 15:55:08
5171,Experience,1,0,0,2024-07-12 15:56:11
5172,Experience,0,0,0,2024-07-12 05:13:31
5173,Experience,1,1,0,2024-07-07 23:51:41
5174,Experience,1,1,1,2024-07-13 08:32:28
5175,Experience,1,1,0,2024-07-08 10:42:27
5176,Experience,1,1,1,2024-07-10 02:23:22
5177,Experience,1,1,1,2024-07-11 17:53:22
5178,Experience,1,1,0,2024-07-13 09:56:50
5179,Experience,1,1,1,2024-07-10 23:43:32
5180,Experience,1,0,0,2024-07-13 17:54:05
5181,Experience,0,0,0,2024-07-01 09:02:51
5182,Experience,0,0,0,2024-07-03 19:57:54
5183,Experience,1,0,0,2024-07-02 06:59:01
5184,Experience,1,0,0,2024-07-02 02:36:02
5185,Experience,1,0,0,2024-07-10 08:50:06
5186,Experience,1,0,0,2024-07-14 12:22:39
5187,Experience,0,0,0,2024-07-04 23:00:22
5188,Experience,0,0,0,2024-07-02 22:06:30
5189,Experience,1,1,0,2024-07-02 19:12:46
5190,Experience,0,0,0,2024-07-03 15:02:02
5191,Experience,1,1,0,2024-07-05 10:46:49
5192,Experience,0,0,0,2024-07-11 22:32:18
5193,Experience,1,0,0,2024-07-07 05:32:31
5194,Experience,1,0,0,2024-07-10 11:16:21
5195,Experience,0,0,0,2024-07-08 19:19:27
5196,Experience,1,1,0,2024-07-13 23:07:29
5197,Experience,1,0,0,2024-07-06 15:40:40
5198,Experience,1,1,1,2024-07-13 13:07:10
5199,Experience,1,1,1,2024-07-02 20:36:01
5200,Experience,1,0,0,2024-07-14 23:32:38
5201,Experience,1,1,1,2024-07-12 10:50:41
5202,Experience,1,0,0,2024-07-13 11:21:17
5203,Experience,0,0,0,2024-07-03 21:21:51
5204,Experience,1,1,1,2024-07-04 16:45:42
5205,Experience,1,0,0,2024-07-01 14:42:50
5206,Experience,1,0,0,2024-07-14 02:42:52
5207,Experience,1,1,0,2024-07-09 12:37:02
5208,Experience,1,1,0,2024-07-07 17:02:56
5209,Experience,1,0,0,2024-07-12 21:25:20
5210,Experience,0,0,0,2024-07-13 03:18:29
5211,Experience,0,0,0,2024-07-03 14:30:03
5212,Experience,0,0,0,2024-07-12 15:27:05
5213,Experience,1,0,0,2024-07-08 11:55:34
5214,Experience,0,0,0,2024-07-05 04:27:41
5215,Experience,0,0,0,2024-07-11 21:24:51
5216,Experience,0,0,0,2024-07-07 15:40:31
5217,Experience,1,1,0,2024-07-13 18:40:14
5218,Experience,1,0,0,2024-07-12 22:32:04
5219,Experience,1,0,0,2024-07-01 16:09:12
5220,Experience,0,0,0,2024-07-05 16:10:56
5221,Experience,1,0,0,2024-07-04 04:48:53
5222,Experience,0,0,0,2024-07-09 06:36:51
5223,Experience,1,1,0,2024-07-12 05:07:31
5224,Experience,0,0,0,2024-07-12 01:29:14
5225,Experience,1,0,0,2024-07-01 20:15:43
5226,Experience,1,1,0,2024-07-02 16:12:51
5227,Experience,1,0,0,2024-07-08 04:38:57
5228,Experience,0,0,0,2024-07-05 23:14:17
5229,Experience,1,0,0,2024-07-02 01:43:45
5230,Experience,1,1,0,2024-07-08 03:27:05
5231,Experience,0,0,0,2024-07-13 01:35:52
5232,Experience,0,0,0,2024-07-06 06:31:11
5233,Experience,0,0,0,2024-07-04 03:08:20
5234,Experience,0,0,0,2024-07-05 21:42:37
5235,Experience,0,0,0,2024-07-12 05:10:05
5236,Experience,1,1,1,2024-07-10 22:48:40
5237,Experience,1,1,1,2024-07-08 09:58:53
5238,Experience,1,0,0,2024-07-14 11:25:50
5239,Experience,0,0,0,2024-07-02 14:11:13
5240,Experience,1,0,0,2024-07-03 03:47:24
5241,Experience,1,0,0,2024-07-04 08:46:47
5242,Experience,1,1,1,2024-07-13 19:27:52
5243,Experience,0,0,0,2024-07-05 16:08:16
5244,Experience,1,1,0,2024-07-07 01:29:05
5245,Experience,1,1,1,2024-07-08 22:46:21
5246,Experience,1,1,1,2024-07-14 17:35:03
5247,Experience,0,0,0,2024-07-09 18:57:56
5248,Experience,0,0,0,2024-07-14 00:24:50
5249,Experience,0,0,0,2024-07-08 05:38:57
5250,Experience,1,1,0,2024-07-03 22:59:26
5251,Experience,0,0,0,2024-07-10 18:19:32
5252,Experience,0,0,0,2024-07-06 22:33:22
5253,Experience,0,0,0,2024-07-01 08:20:49
5254,Experience,1,0,0,2024-07-02 23:35:10
5255,Experience,0,0,0,2024-07-10 11:19:36
5256,Experience,0,0,0,2024-07-10 12:30:16
5257,Experience,1,1,0,2024-07-04 16:09:10
5258,Experience,0,0,0,2024-07-14 13:06:31
5259,Experience,1,1,1,2024-07-14 08:46:32
5260,Experience,1,0,0,2024-07-09 05:41:30
5261,Experience,1,1,1,2024-07-09 10:36:42
5262,Experience,0,0,0,2024-07-04 05:12:53
5263,Experience,1,1,0,2024-07-09 08:07:24
5264,Experience,0,0,0,2024-07-03 04:29:14
5265,Experience,1,1,1,2024-07-04 17:25:42
5266,Experience,0,0,0,2024-07-10 02:40:42
5267,Experience,0,0,0,2024-07-02 14:02:34
5268,Experience,1,0,0,2024-07-07 15:33:03
5269,Experience,1,0,0,2024-07-06 12:49:03
5270,Experience,1,0,0,2024-07-01 02:27:48
5271,Experience,1,0,0,2024-07-13 10:57:49
5272,Experience,1,1,1,2024-07-12 18:58:37
5273,Experience,1,1,0,2024-07-05 00:36:34
5274,Experience,0,0,0,2024-07-12 14:56:06
5275,Experience,0,0,0,2024-07-06 11:38:02
5276,Experience,0,0,0,2024-07-13 06:08:34
5277,Experience,0,0,0,2024-07-04 16:27:26
5278,Experience,1,1,1,2024-07-08 03:59:59
5279,Experience,1,1,0,2024-07-12 10:28:52
5280,Experience,1,0,0,2024-07-11 17:35:54
5281,Experience,0,0,0,2024-07-07 22:33:04
5282,Experience,1,1,1,2024-07-04 14:24:12
5283,Experience,0,0,0,2024-07-03 14:42:17
5284,Experience,0,0,0,2024-07-02 06:40:22
5285,Experience,0,0,0,2024-07-02 15:53:25
5286,Experience,0,0,0,2024-07-10 00:04:07
5287,Experience,0,0,0,2024-07-11 00:16:09
5288,Experience,0,0,0,2024-07-12 23:37:53
5289,Experience,0,0,0,2024-07-14 15:38:03
5290,Experience,1,1,0,2024-07-08 23:20:59
5291,Experience,1,1,0,2024-07-04 07:40:57
5292,Experience,1,0,0,2024-07-01 02:45:59
5293,Experience,1,1,1,2024-07-12 04:29:27
5294,Experience,0,0,0,2024-07-07 01:15:36
5295,Experience,1,1,0,2024-07-11 01:52:40
5296,Experience,0,0,0,2024-07-01 09:09:30
5297,Experience,1,0,0,2024-07-12 07:20:52
5298,Experience,0,0,0,2024-07-12 02:43:15
5299,Experience,0,0,0,2024-07-14 20:24:59
5300,Experience,1,1,0,2024-07-02 23:13:20
5301,Experience,1,1,1,2024-07-14 22:54:47
5302,Experience,1,1,1,2024-07-14 11:52:47
5303,Experience,0,0,0,2024-07-10 01:54:53
5304,Experience,0,0,0,2024-07-06 12:05:17
5305,Experience,1,1,0,2024-07-11 15:04:13
5306,Experience,0,0,0,2024-07-03 06:13:25
5307,Experience,1,0,0,2024-07-09 01:32:49
5308,Experience,1,1,1,2024-07-08 07:09:47
5309,Experience,0,0,0,2024-07-02 23:25:55
5310,Experience,1,1,0,2024-07-08 04:24:16
5311,Experience,1,1,0,2024-07-14 22:24:42
5312,Experience,1,1,1,2024-07-09 21:19:20
5313,Experience,0,0,0,2024-07-12 13:09:43
5314,Experience,1,1,0,2024-07-03 15:42:12
5315,Experience,0,0,0,2024-07-11 02:10:36
5316,Experience,1,1,0,2024-07-13 13:48:32
5317,Experience,0,0,0,2024-07-06 14:22:24
5318,Experience,1,0,0,2024-07-06 23:04:03
5319,Experience,1,0,0,2024-07-12 17:24:57
5320,Experience,1,1,1,2024-07-10 12:41:11
5321,Experience,1,1,1,2024-07-11 20:07:16
5322,Experience,1,1,0,2024-07-08 08:59:00
5323,Experience,1,1,1,2024-07-01 18:48:24
5324,Experience,1,0,0,2024-07-01 09:52:08
5325,Experience,0,0,0,2024-07-03 21:28:45
5326,Experience,0,0,0,2024-07-06 14:34:50
5327,Experience,0,0,0,2024-07-03 11:05:23
5328,Experience,1,0,0,2024-07-09 05:23:10
5329,Experience,1,1,0,2024-07-11 13:10:32
5330,Experience,0,0,0,2024-07-01 04:29:25
5331,Experience,1,1,0,2024-07-05 12:37:02
5332,Experience,0,0,0,2024-07-10 07:33:07
5333,Experience,0,0,0,2024-07-14 12:17:32
5334,Experience,1,1,1,2024-07-12 07:52:54
5335,Experience,1,1,0,2024-07-05 16:09:31
5336,Experience,1,1,1,2024-07-13 21:34:03
5337,Experience,1,0,0,2024-07-05 08:34:44
5338,Experience,1,0,0,2024-07-06 20:20:02
5339,Experience,1,1,1,2024-07-05 07:43:25
5340,Experience,1,0,0,2024-07-12 02:03:41
5341,Experience,0,0,0,2024-07-14 08:10:44
5342,Experience,1,0,0,2024-07-10 23:54:27
5343,Experience,1,0,0,2024-07-14 17:31:59
5344,Experience,1,0,0,2024-07-12 13:02:12
5345,Experience,1,0,0,2024-07-07 12:28:55
5346,Experience,1,1,0,2024-07-06 10:08:46
5347,Experience,1,1,0,2024-07-03 00:15:19
5348,Experience,1,1,1,2024-07-01 12:10:02
5349,Experience,1,1,0,2024-07-11 01:28:31
5350,Experience,1,0,0,2024-07-11 23:55:42
5351,Experience,1,1,1,2024-07-11 01:47:00
5352,Experience,0,0,0,2024-07-07 08:10:29
5353,Experience,0,0,0,2024-07-01 12:25:41
5354,Experience,0,0,0,2024-07-05 02:10:21
5355,Experience,0,0,0,2024-07-10 14:20:32
5356,Experience,1,1,0,2024-07-03 14:00:47
5357,Experience,0,0,0,2024-07-03 21:17:52
5358,Experience,1,0,0,2024-07-08 02:14:43
5359,Experience,0,0,0,2024-07-05 00:12:05
5360,Experience,1,0,0,2024-07-07 13:41:57
5361,Experience,0,0,0,2024-07-12 01:01:07
5362,Experience,0,0,0,2024-07-10 21:27:30
5363,Experience,0,0,0,2024-07-11 03:24:24
5364,Experience,1,1,0,2024-07-14 09:50:59
5365,Experience,1,1,0,2024-07-14 20:30:34
5366,Experience,0,0,0,2024-07-03 00:33:58
5367,Experience,0,0,0,2024-07-12 17:06:48
5368,Experience,0,0,0,2024-07-11 18:48:02
5369,Experience,1,1,0,2024-07-01 20:36:55
5370,Experience,1,0,0,2024-07-10 11:31:08
5371,Experience,0,0,0,2024-07-09 12:56:43
5372,Experience,0,0,0,2024-07-14 02:04:01
5373,Experience,0,0,0,2024-07-06 08:00:28
5374,Experience,1,1,0,2024-07-08 22:20:58
5375,Experience,0,0,0,2024-07-14 18:40:36
5376,Experience,1,0,0,2024-07-04 00:28:28
5377,Experience,0,0,0,2024-07-10 19:51:48
5378,Experience,1,1,0,2024-07-09 14:16:15
5379,Experience,0,0,0,2024-07-02 14:55:08
5380,Experience,0,0,0,2024-07-02 17:31:21
5381,Experience,1,1,1,2024-07-04 17:37:14
5382,Experience,0,0,0,2024-07-10 07:09:40
5383,Experience,1,0,0,2024-07-02 15:11:34
5384,Experience,0,0,0,2024-07-06 01:12:53
5385,Experience,1,1,1,2024-07-03 04:09:32
5386,Experience,0,0,0,2024-07-09 17:30:34
5387,Experience,1,1,0,2024-07-05 17:36:16
5388,Experience,1,0,0,2024-07-05 08:32:03
5389,Experience,1,0,0,2024-07-10 07:02:27
5390,Experience,0,0,0,2024-07-06 19:30:04
5391,Experience,0,0,0,2024-07-10 04:35:59
5392,Experience,0,0,0,2024-07-10 14:57:12
5393,Experience,1,0,0,2024-07-12 06:14:21
5394,Experience,0,0,0,2024-07-01 00:58:50
5395,Experience,0,0,0,2024-07-14 16:11:33
5396,Experience,0,0,0,2024-07-11 03:46:50
5397,Experience,1,1,1,2024-07-12 05:17:51
5398,Experience,1,0,0,2024-07-09 11:13:52
5399,Experience,0,0,0,2024-07-02 23:07:16
5400,Experience,1,1,0,2024-07-12 00:13:36
5401,Experience,1,0,0,2024-07-07 07:27:36
5402,Experience,1,1,0,2024-07-12 08:11:46
5403,Experience,0,0,0,2024-07-05 19:20:21
5404,Experience,1,1,0,2024-07-09 20:21:39
5405,Experience,1,1,0,2024-07-08 09:55:13
5406,Experience,1,1,0,2024-07-08 15:26:47
5407,Experience,0,0,0,2024-07-08 01:25:20
5408,Experience,0,0,0,2024-07-09 08:06:39
5409,Experience,1,0,0,2024-07-12 21:18:47
5410,Experience,0,0,0,2024-07-02 18:03:12
5411,Experience,1,1,1,2024-07-11 13:22:43
5412,Experience,1,1,1,2024-07-03 08:51:36
5413,Experience,0,0,0,2024-07-02 04:37:59
5414,Experience,0,0,0,2024-07-04 21:28:28
5415,Experience,0,0,0,2024-07-13 15:44:23
5416,Experience,1,1,0,2024-07-12 09:13:46
5417,Experience,1,0,0,2024-07-06 17:26:03
5418,Experience,0,0,0,2024-07-13 16:22:10
5419,Experience,0,0,0,2024-07-13 08:26:23
5420,Experience,1,1,0,2024-07-02 16:58:49
5421,Experience,1,1,0,2024-07-10 21:45:32
5422,Experience,1,1,1,2024-07-08 21:48:49
5423,Experience,1,1,1,2024-07-03 20:02:28
5424,Experience,0,0,0,2024-07-09 23:22:26
5425,Experience,1,1,1,2024-07-02 22:59:27
5426,Experience,0,0,0,2024-07-04 20:53:33
5427,Experience,0,0,0,2024-07-05 07:07:05
5428,Experience,1,0,0,2024-07-03 04:12:33
5429,Experience,1,1,1,2024-07-03 04:15:48
5430,Experience,0,0,0,2024-07-07 02:54:38
5431,Experience,1,0,0,2024-07-06 12:27:09
5432,Experience,0,0,0,2024-07-06 21:50:44
5433,Experience,1,1,0,2024-07-08 11:56:19
5434,Experience,1,1,0,2024-07-04 02:13:09
5435,Experience,0,0,0,2024-07-02 07:56:16
5436,Experience,1,0,0,2024-07-04 01:50:05
5437,Experience,0,0,0,2024-07-05 01:20:42
5438,Experience,1,0,0,2024-07-14 08:31:07
5439,Experience,1,1,0,2024-07-06 02:52:19
5440,Experience,1,1,0,2024-07-09 14:10:25
5441,Experience,0,0,0,2024-07-10 20:52:37
5442,Experience,0,0,0,2024-07-11 18:47:48
5443,Experience,1,1,0,2024-07-14 01:09:25
5444,Experience,1,0,0,2024-07-11 14:34:54
5445,Experience,1,1,0,2024-07-11 09:32:50
5446,Experience,1,0,0,2024-07-13 09:26:24
5447,Experience,0,0,0,2024-07-13 23:20:25
5448,Experience,1,0,0,2024-07-06 10:32:52
5449,Experience,1,1,1,2024-07-10 00:21:22
5450,Experience,0,0,0,2024-07-06 12:02:49
5451,Experience,0,0,0,2024-07-07 18:07:23
5452,Experience,1,0,0,2024-07-01 13:45:42
5453,Experience,0,0,0,2024-07-13 17:38:50
5454,Experience,1,0,0,2024-07-12 11:39:44
5455,Experience,1,1,1,2024-07-08 19:19:48
5456,Experience,0,0,0,2024-07-06 23:56:17
5457,Experience,0,0,0,2024-07-09 12:40:42
5458,Experience,1,1,0,2024-07-12 22:11:10
5459,Experience,1,0,0,2024-07-05 02:22:49
5460,Experience,1,1,1,2024-07-06 18:00:30
5461,Experience,0,0,0,2024-07-02 20:54:58
5462,Experience,1,1,1,2024-07-09 00:05:23
5463,Experience,1,0,0,2024-07-06 11:32:37
5464,Experience,0,0,0,2024-07-02 09:19:19
5465,Experience,1,1,1,2024-07-09 11:40:53
5466,Experience,1,1,0,2024-07-14 17:00:51
5467,Experience,1,1,1,2024-07-03 15:05:47
5468,Experience,0,0,0,2024-07-07 20:34:51
5469,Experience,0,0,0,2024-07-06 15:04:51
5470,Experience,1,1,0,2024-07-04 17:21:24
5471,Experience,1,1,0,2024-07-02 10:54:02
5472,Experience,0,0,0,2024-07-13 10:31:59
5473,Experience,1,1,1,2024-07-01 06:35:50
5474,Experience,0,0,0,2024-07-02 17:02:18
5475,Experience,0,0,0,2024-07-09 04:35:49
5476,Experience,1,1,0,2024-07-07 16:00:30
5477,Experience,1,1,0,2024-07-13 17:37:54
5478,Experience,1,1,1,2024-07-14 16:09:13
5479,Experience,1,1,1,2024-07-05 19:40:28
5480,Experience,0,0,0,2024-07-11 08:26:16
5481,Experience,1,1,1,2024-07-09 19:21:21
5482,Experience,1,1,0,2024-07-11 10:02:47
5483,Experience,1,1,0,2024-07-12 19:56:50
5484,Experience,1,1,1,2024-07-06 02:52:28
5485,Experience,1,1,0,2024-07-09 22:52:31
5486,Experience,1,1,1,2024-07-01 20:53:52
5487,Experience,1,1,1,2024-07-13 00:04:41
5488,Experience,0,0,0,2024-07-10 19:39:03
5489,Experience,1,1,0,2024-07-06 21:33:25
5490,Experience,1,0,0,2024-07-01 09:45:24
5491,Experience,0,0,0,2024-07-08 10:05:58
5492,Experience,1,1,0,2024-07-04 07:36:36
5493,Experience,1,1,0,2024-07-13 16:28:03
5494,Experience,1,1,0,2024-07-13 02:54:12
5495,Experience,0,0,0,2024-07-14 03:53:00
5496,Experience,1,0,0,2024-07-02 01:32:01
5497,Experience,1,1,1,2024-07-05 02:59:35
5498,Experience,1,1,1,2024-07-11 21:35:05
5499,Experience,0,0,0,2024-07-08 22:45:41
5500,Experience,0,0,0,2024-07-01 07:11:44
5501,Experience,1,1,0,2024-07-01 22:21:29
5502,Experience,1,0,0,2024-07-09 12:44:19
5503,Experience,1,1,0,2024-07-06 19:11:18
5504,Experience,0,0,0,2024-07-06 01:16:24
5505,Experience,1,0,0,2024-07-08 18:54:54
5506,Experience,1,1,0,2024-07-02 08:09:51
5507,Experience,0,0,0,2024-07-01 16:44:19
5508,Experience,0,0,0,2024-07-10 02:15:43
5509,Experience,0,0,0,2024-07-08 15:09:37
5510,Experience,1,1,1,2024-07-01 10:15:21
5511,Experience,0,0,0,2024-07-08 03:18:57
5512,Experience,0,0,0,2024-07-09 15:46:49
5513,Experience,1,1,1,2024-07-13 05:28:14
5514,Experience,0,0,0,2024-07-08 15:39:09
5515,Experience,1,1,0,2024-07-02 11:30:37
5516,Experience,1,1,1,2024-07-01 07:02:44
5517,Experience,1,1,1,2024-07-05 06:49:48
5518,Experience,1,1,1,2024-07-12 16:17:09
5519,Experience,1,1,0,2024-07-09 15:17:09
5520,Experience,0,0,0,2024-07-11 18:34:35
5521,Experience,1,1,0,2024-07-01 10:20:54
5522,Experience,1,1,0,2024-07-10 12:40:46
5523,Experience,0,0,0,2024-07-13 09:21:43
5524,Experience,1,1,0,2024-07-04 01:04:57
5525,Experience,1,1,1,2024-07-11 08:56:03
5526,Experience,0,0,0,2024-07-03 03:16:58
5527,Experience,0,0,0,2024-07-12 15:18:42
5528,Experience,1,1,0,2024-07-05 08:52:36
5529,Experience,1,0,0,2024-07-01 12:13:46
5530,Experience,1,1,1,2024-07-14 02:16:46
5531,Experience,1,0,0,2024-07-01 23:32:54
5532,Experience,0,0,0,2024-07-10 10:21:19
5533,Experience,0,0,0,2024-07-08 19:26:01
5534,Experience,0,0,0,2024-07-05 09:40:58
5535,Experience,0,0,0,2024-07-12 03:47:29
5536,Experience,1,0,0,2024-07-11 18:21:18
5537,Experience,1,0,0,2024-07-12 09:00:32
5538,Experience,0,0,0,2024-07-10 00:40:53
5539,Experience,1,0,0,2024-07-04 16:20:03
5540,Experience,1,1,0,2024-07-14 15:32:29
5541,Experience,1,1,0,2024-07-13 16:34:30
5542,Experience,1,1,1,2024-07-13 16:29:19
5543,Experience,0,0,0,2024-07-13 22:36:17
5544,Experience,0,0,0,2024-07-12 01:33:00
5545,Experience,0,0,0,2024-07-13 06:48:39
5546,Experience,1,0,0,2024-07-14 14:46:40
5547,Experience,1,0,0,2024-07-09 13:40:32
5548,Experience,1,1,0,2024-07-01 11:14:29
5549,Experience,1,0,0,2024-07-04 02:03:06
5550,Experience,1,1,0,2024-07-04 07:29:31
5551,Experience,0,0,0,2024-07-06 03:01:10
5552,Experience,1,0,0,2024-07-11 06:16:09
5553,Experience,1,0,0,2024-07-11 17:39:33
5554,Experience,1,0,0,2024-07-09 06:08:17
5555,Experience,1,0,0,2024-07-14 09:00:59
5556,Experience,0,0,0,2024-07-02 20:59:06
5557,Experience,1,0,0,2024-07-10 22:09:01
5558,Experience,1,1,1,2024-07-09 14:21:54
5559,Experience,1,1,0,2024-07-04 07:20:00
5560,Experience,0,0,0,2024-07-11 15:28:51
5561,Experience,1,1,1,2024-07-01 22:55:50
5562,Experience,0,0,0,2024-07-11 23:42:47
5563,Experience,1,1,0,2024-07-07 14:20:37
5564,Experience,1,0,0,2024-07-11 17:51:04
5565,Experience,1,0,0,2024-07-04 05:11:42
5566,Experience,1,0,0,2024-07-07 17:45:49
5567,Experience,1,1,0,2024-07-07 05:22:58
5568,Experience,1,1,0,2024-07-07 12:11:55
5569,Experience,0,0,0,2024-07-07 14:08:14
5570,Experience,0,0,0,2024-07-07 17:12:32
5571,Experience,1,0,0,2024-07-09 05:14:39
5572,Experience,1,1,1,2024-07-02 09:20:35
5573,Experience,1,1,1,2024-07-13 19:01:39
5574,Experience,1,0,0,2024-07-11 20:45:17
5575,Experience,1,1,1,2024-07-05 16:09:11
5576,Experience,1,0,0,2024-07-04 15:50:10
5577,Experience,0,0,0,2024-07-05 14:34:58
5578,Experience,1,0,0,2024-07-02 08:31:06
5579,Experience,1,0,0,2024-07-07 02:05:08
5580,Experience,1,0,0,2024-07-01 21:35:50
5581,Experience,1,1,1,2024-07-07 03:47:58
5582,Experience,1,0,0,2024-07-10 19:16:18
5583,Experience,1,1,1,2024-07-05 11:31:08
5584,Experience,1,1,0,2024-07-09 21:08:28
5585,Experience,1,0,0,2024-07-05 06:16:02
5586,Experience,1,1,1,2024-07-08 00:27:36
5587,Experience,1,0,0,2024-07-13 16:18:00
5588,Experience,1,0,0,2024-07-04 16:56:23
5589,Experience,1,1,1,2024-07-07 22:52:19
5590,Experience,0,0,0,2024-07-08 05:03:30
5591,Experience,1,1,0,2024-07-03 20:15:19
5592,Experience,1,1,0,2024-07-07 16:30:30
5593,Experience,1,1,0,2024-07-12 13:32:21
5594,Experience,0,0,0,2024-07-06 10:07:52
5595,Experience,1,1,1,2024-07-14 18:16:48
5596,Experience,1,0,0,2024-07-08 05:23:43
5597,Experience,1,1,0,2024-07-06 09:37:56
5598,Experience,0,0,0,2024-07-03 08:27:59
5599,Experience,1,1,0,2024-07-05 05:14:12
5600,Experience,1,0,0,2024-07-09 13:57:43
5601,Experience,1,0,0,2024-07-12 22:22:16
5602,Experience,1,1,0,2024-07-01 22:34:55
